-3.0795,4.1368,0.63681,-3.0096,3.7952,1.7636,1.1329,1.1763,-0.044832,-1.4889,2.6834,1.3113,0.385,3.905,-0.52853,-1.5858,2.0533,-0.49978,-2.4017,4.7208,-0.17892,-3.0067,3.8592,-0.18116,5.842,-3.2168,-0.48222
-3.1857,4.1055,0.62152,-3.103,3.7217,1.6937,1.1478,1.1763,-0.044832,-1.4889,2.6664,1.2964,0.385,3.905,-0.52839,-1.5767,2.0533,-0.49948,-2.4017,4.6933,-0.18735,-2.9975,3.6575,-0.18116,5.842,-3.2168,-0.48222
-3.3268,4.0623,0.62152,-3.1216,3.6646,1.6407,1.1478,1.1763,-0.044832,-1.4889,2.5698,1.2807,0.385,3.905,-0.5461,-1.5767,2.0442,-0.49948,-2.4017,4.6383,-0.18735,-2.9975,3.5292,-0.25148,5.842,-3.2168,-0.48222
-3.4454,4.0374,0.62152,-3.1216,3.5973,1.5178,1.1478,1.1763,-0.044832,-1.4889,2.4701,1.2371,0.385,3.905,-0.54661,-1.5767,2.035,-0.49978,-2.4017,4.5008,-0.23966,-2.9975,3.5108,-0.25787,5.842,-3.2168,-0.48222
-3.5229,4.008,0.61175,-3.1216,3.5302,1.4003,1.1478,1.1763,-0.044832,-1.4889,2.4215,1.197,0.385,3.905,-0.54661,-1.5767,2.035,-0.5007,-2.4017,4.3908,-0.35752,-2.9975,3.4925,-0.27418,5.842,-3.2168,-0.48222
-3.5229,3.9819,0.59836,-3.1273,3.4997,1.3926,1.1478,1.1763,-0.044832,-1.4889,2.3896,1.191,0.385,3.905,-0.5461,-1.5767,2.035,-0.5066,-2.4017,4.3358,-0.43164,-2.9975,3.4833,-0.28353,5.842,-3.2168,-0.48222
-3.5229,3.9774,0.5834,-3.2088,3.4257,1.3823,1.1478,1.1763,-0.044832,-1.4889,2.3375,1.1804,0.385,3.905,-0.5461,-1.5675,2.035,-0.5066,-2.4017,4.2808,-0.47145,-2.9975,3.4742,-0.28353,5.842,-3.2168,-0.48222
-3.5229,3.9774,0.30903,-3.2088,3.3462,1.2153,1.1478,1.1763,-0.041402,-1.4889,2.2823,1.1413,0.385,3.905,-0.53087,-1.5583,2.035,-0.5007,-2.4017,4.1708,-0.47145,-2.9975,3.4558,-0.30156,5.842,-3.2168,-0.48222
-3.5229,3.9774,0.03589,-3.2088,3.3304,1.0404,1.1478,1.1763,-0.032531,-1.4889,2.2611,1.1102,0.385,3.905,-0.50741,-1.5583,2.035,-0.49978,-2.4017,4.0333,-0.52271,-2.9975,3.4375,-0.31453,5.842,-3.2168,-0.4746
-3.5229,3.9718,0.023119,-3.2088,3.3154,1.0138,1.1478,1.1763,-0.032531,-1.4889,2.2411,1.0708,0.385,3.905,-0.48273,-1.5583,2.0258,-0.49978,-2.4017,3.9875,-0.5553,-2.9975,3.4192,-0.31453,5.842,-3.2168,-0.4746
